angle,v0,r,ymax,age,batchId,fitness,iteration,accepted,conv_objective,ConstraintEvaluation_impConstr1
74.1244744857,116.855828712,733.246321159,644.565168907,7.0,36.0,331.294329421,35.0,accepted,0.0,-394.565168907
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,7.0,36.0,331.294329421,35.0,accepted,0.0,-394.565168907
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,7.0,36.0,331.294329421,35.0,accepted,0.0,-394.565168907
23.589403466,157.495460682,1856.51042661,202.670151874,7.0,36.0,1856.51042661,35.0,accepted,0.0,47.3298481257
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
23.589403466,157.495460682,1856.51042661,202.670151874,7.0,36.0,1856.51042661,35.0,accepted,0.0,47.3298481257
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
23.589403466,157.495460682,1856.51042661,202.670151874,7.0,36.0,1856.51042661,35.0,accepted,0.0,47.3298481257
74.1244744857,116.855828712,733.246321159,644.565168907,7.0,36.0,331.294329421,35.0,accepted,0.0,-394.565168907
74.1244744857,116.265728033,725.859498328,638.071732024,7.0,36.0,337.787766304,35.0,accepted,0.0,-388.071732024
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
74.1244744857,116.265728033,725.859498328,638.071732024,7.0,36.0,337.787766304,35.0,accepted,0.0,-388.071732024
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,7.0,36.0,355.199441156,35.0,accepted,0.0,-370.660057172
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,2.0,37.0,1971.487415,36.0,accepted,0.0,14.0650427584
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,37.0,1969.14702627,36.0,accepted,0.0,28.0982963967
23.589403466,157.495460682,1856.51042661,202.670151874,2.0,37.0,1856.51042661,36.0,accepted,0.0,47.3298481257
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
23.589403466,157.495460682,1856.51042661,202.670151874,2.0,37.0,1856.51042661,36.0,accepted,0.0,47.3298481257
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,37.0,1896.49282684,36.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,37.0,318.525021102,36.0,accepted,0.0,-407.334477226
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
23.589403466,157.495460682,1856.51042661,202.670151874,2.0,37.0,1856.51042661,36.0,accepted,0.0,47.3298481257
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
74.1244744857,116.265728033,725.859498328,638.071732024,2.0,37.0,337.787766304,36.0,accepted,0.0,-388.071732024
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
23.589403466,157.495460682,1856.51042661,202.670151874,2.0,37.0,1856.51042661,36.0,accepted,0.0,47.3298481257
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
23.589403466,157.495460682,1856.51042661,202.670151874,2.0,37.0,1856.51042661,36.0,accepted,0.0,47.3298481257
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
74.1244744857,116.265728033,725.859498328,638.071732024,2.0,37.0,337.787766304,36.0,accepted,0.0,-388.071732024
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,37.0,355.199441156,36.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,37.0,331.294329421,36.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,37.0,342.903710617,36.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,38.0,1969.14702627,37.0,accepted,0.0,28.0982963967
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,38.0,1969.14702627,37.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,160.483915175,1969.14702627,221.901703603,2.0,38.0,1969.14702627,37.0,accepted,0.0,28.0982963967
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,38.0,325.911843933,37.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,38.0,325.911843933,37.0,accepted,0.0,-407.334477226
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,2.0,38.0,1896.49282684,37.0,accepted,0.0,36.2856437162
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,2.0,38.0,362.586263987,37.0,accepted,0.0,-370.660057172
74.1244744857,118.007651872,747.772468088,657.334477226,2.0,38.0,325.911843933,37.0,accepted,0.0,-407.334477226
74.1244744857,116.855828712,733.246321159,644.565168907,2.0,38.0,338.681152252,37.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,2.0,38.0,350.290533448,37.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
25.580173568,157.495460682,1971.487415,235.934957242,1.0,39.0,1971.487415,38.0,accepted,0.0,14.0650427584
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,39.0,1969.14702627,38.0,accepted,0.0,28.0982963967
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,39.0,355.199441156,38.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,39.0,355.199441156,38.0,accepted,0.0,-370.660057172
24.2638042428,160.483915175,1969.14702627,221.901703603,1.0,39.0,1969.14702627,38.0,accepted,0.0,28.0982963967
70.7090979222,116.265728033,860.211629352,614.407443626,1.0,39.0,361.452054702,38.0,accepted,0.0,-364.407443626
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,39.0,318.525021102,38.0,accepted,0.0,-407.334477226
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
24.2638042428,157.495460682,1896.49282684,213.714356284,1.0,39.0,1896.49282684,38.0,accepted,0.0,36.2856437162
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,39.0,331.294329421,38.0,accepted,0.0,-394.565168907
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,39.0,331.294329421,38.0,accepted,0.0,-394.565168907
74.1244744857,116.265728033,725.859498328,638.071732024,1.0,39.0,337.787766304,38.0,accepted,0.0,-388.071732024
74.1244744857,116.265728033,725.859498328,638.071732024,1.0,39.0,337.787766304,38.0,accepted,0.0,-388.071732024
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
74.1244744857,118.007651872,747.772468088,657.334477226,1.0,39.0,318.525021102,38.0,accepted,0.0,-407.334477226
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,39.0,355.199441156,38.0,accepted,0.0,-370.660057172
70.7090979222,118.007651872,886.180555108,632.955787711,1.0,39.0,342.903710617,38.0,accepted,0.0,-382.955787711
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,39.0,355.199441156,38.0,accepted,0.0,-370.660057172
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,39.0,355.199441156,38.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,39.0,331.294329421,38.0,accepted,0.0,-394.565168907
23.589403466,157.495460682,1856.51042661,202.670151874,1.0,39.0,1856.51042661,38.0,accepted,0.0,47.3298481257
