0000582,0000583,0000597,0000596,0000200,0000579,0000578,0000575,20508701,20508801,failureTemp,0000588,timeof_692,timeof_578,timeof_591,time,timeof_672,cntrlvar_67,timeof_679
16879.6955377,4948.04480335,2357.29630396,11394.1567101,28553.3198641,19260.5236612,27394.63786,4975.2658678,161.393771978,18197.5062204,2568.57834354,13107.5588513,-1.0,-1.0,-1.0,45726.8,45727.0,815.1,-1.0
23571.3273954,432.686299824,22957.4207212,19150.4417221,16949.589215,18116.4204618,2418.62292724,14270.1742724,162.888270503,21286.260285,2434.12439092,9058.33008948,-1.0,19368.0,-1.0,19368.3,19368.0,1008.6,-1.0
7257.65124963,18722.7158486,21418.6604931,26577.8913841,16264.2035296,18089.7633988,5450.40310497,7417.4924263,265.226372057,20285.4490691,2591.82811591,12462.6544451,-1.0,21715.0,-1.0,21714.7,21715.0,994.59,-1.0
15822.593231,26997.1865901,3960.07857601,21564.1832742,27740.5957466,1808.49062104,19028.3994813,20147.7461994,130.425670415,15709.1296728,1837.15835132,12072.9012259,-1.0,-1.0,-1.0,29549.2,29549.0,1006.8,29549.0
20281.1323335,20032.5242993,17212.7280925,15154.9189707,19262.170613,18203.3171963,24840.1878181,25248.9740559,293.027175792,15887.3781811,2418.05550283,16289.4216095,-1.0,-1.0,-1.0,42325.9,-1.0,2418.1,-1.0
19858.5836713,18320.0146496,8862.41617185,18625.9480474,4323.09004793,20876.6585313,12325.3974655,16596.6471017,43.3087698507,19309.1357106,2202.71181755,18182.8697187,-1.0,16648.0,-1.0,16648.5,16649.0,826.88,-1.0
5921.97755767,19702.8537907,24872.1061785,22933.9328815,2466.96731518,25468.9625348,21783.5319018,25141.2357906,307.847110849,18954.4722173,2005.34054263,24462.5684801,-1.0,24250.0,-1.0,24250.5,24251.0,914.34,-1.0
4796.57230584,26071.8362318,26463.6085818,12112.4070296,6624.85338717,5090.65875489,18678.7520331,13323.1413602,182.858322346,14972.5580445,1961.47877022,27188.8387635,-1.0,-1.0,-1.0,11715.6,11716.0,1001.0,11716.0
17630.4015842,3780.85448295,11038.7040608,8417.94707278,26306.0803129,13387.5878448,13787.368179,9721.42645347,222.575021868,15767.2602067,2031.79912189,12804.2645009,-1.0,40093.0,-1.0,40093.5,40093.0,831.08,-1.0
23393.2065585,14040.4998633,27404.9286262,27352.4262268,9188.97267644,7399.66063172,963.979057476,27753.4712629,180.062329818,19370.2791914,2060.6327281,27332.2862268,-1.0,10153.0,-1.0,10153.0,10153.0,1003.0,-1.0
14840.634722,24005.1400934,22395.2774434,25672.0035176,12044.5071431,22607.1657909,27515.6867671,26991.0617082,342.935272915,17757.3620637,1811.26482836,20582.887423,-1.0,39560.0,-1.0,39560.2,39560.0,844.05,-1.0
9618.7085701,3232.51674668,24096.6802044,20864.8759013,19458.1820738,7729.88791441,13289.0186521,9795.86668014,182.112862434,15886.7986352,2077.13951066,5963.03914311,-1.0,32747.0,-1.0,32747.2,32747.0,1018.4,-1.0
1925.18251634,15612.763763,19794.6456253,8107.73592109,20538.9388461,18308.1326139,27726.240792,21374.9773943,3.53449013998,16779.3654772,2347.02061498,5077.45661512,-1.0,-1.0,-1.0,46495.9,-1.0,2347.0,-1.0
4649.86525495,8484.01073328,24072.1636579,16397.2327209,17829.4054991,6575.56206911,27672.2500258,21012.4252881,142.03788684,17200.806842,1940.86110996,3253.21243415,-1.0,-1.0,-1.0,31860.4,-1.0,1940.9,-1.0
3358.96757334,5567.98092146,1274.5825906,26672.6587204,6580.9126501,3519.51564913,13431.9366124,28650.4838957,293.171019993,18465.6360382,1902.87740226,8670.68532311,-1.0,-1.0,-1.0,10100.5,10100.0,834.38,10100.0
6206.03932135,21367.6922239,23764.9842276,5609.46591234,8248.64910299,22565.1829953,16255.120041,6159.1904545,276.44424474,17116.2793379,1987.4814937,11430.3892557,-1.0,24504.0,-1.0,24503.8,24504.0,1018.8,-1.0
21162.1276677,21765.3490098,22165.1814277,10477.5328134,13725.4235641,3867.68063125,18215.7409392,5386.44023934,276.794107176,19071.7615993,2390.55236041,4762.33477911,-1.0,-1.0,-1.0,17593.2,17593.0,998.43,17593.0
19735.1158794,13317.2242275,11384.1119637,12485.1030205,8078.98197478,8063.52192098,25617.6434266,13869.716303,288.17737759,19890.4747643,2240.27380463,2463.25293609,-1.0,-1.0,-1.0,23636.1,-1.0,2240.3,-1.0
28366.3390672,85.6488701881,387.103181075,8020.28526222,19025.0596837,23443.281821,15182.222643,1828.10201247,331.656987665,19245.6869925,2459.43165158,5208.68160772,26062.0,-1.0,-1.0,31179.7,31180.0,750.64,-1.0
13068.6468445,2453.71771022,10978.5477475,27494.4525969,24656.7636198,11350.4277542,26986.2964374,26189.0837193,11.9508637782,20516.9805141,1942.8288615,21869.8100262,-1.0,-1.0,-1.0,36007.3,36007.0,972.19,36007.0
24526.0407899,4650.95144287,25914.8999567,16695.206145,4690.13187137,20508.4920154,11637.0977158,13805.2047572,330.958909545,19506.8448174,2588.7694795,19906.9200307,-1.0,16327.0,-1.0,16327.3,16327.0,994.26,-1.0
2668.49384468,10523.3684738,5603.45168203,15676.3818608,9726.14347791,562.554260976,3911.10467684,4783.8702027,171.073326539,20365.0432593,2353.84022958,16198.8112083,-1.0,-1.0,-1.0,10288.8,10289.0,1011.1,10289.0
4230.81680003,17034.3469396,12031.3621913,22604.6175406,10251.6984058,28437.9849433,14396.2363518,7345.94104835,209.63889332,18675.0796263,2598.4444366,8832.28112492,-1.0,24648.0,-1.0,24648.0,24648.0,901.06,-1.0
5088.2920429,5475.45593537,3887.85195757,4580.47232135,16401.9837208,28398.0008258,19557.7568346,10635.405858,228.593505678,18861.6673607,2016.4028469,27382.7551533,21929.0,-1.0,-1.0,26371.4,26371.0,751.17,-1.0
11289.847697,17128.1912579,7091.67416327,11914.6088868,406.477208676,9434.93494691,26144.8318792,8601.01856841,348.531687405,15397.4892073,2406.11655292,17077.9943143,-1.0,-1.0,-1.0,9841.48,9841.5,856.52,9841.4
16887.5359574,28664.7966703,24251.108766,22647.3178813,1965.74061986,11022.6253526,18050.113981,1632.90228505,112.845466724,18721.7374311,2509.65628011,5779.97357562,-1.0,-1.0,-1.0,12988.4,12988.0,1006.6,12988.0
5560.17234232,6665.88372046,8010.62164247,10116.9585027,6158.89926207,10887.4148313,4199.34583446,15760.5888425,37.2933847932,17485.7927621,2555.95135213,1774.91816046,-1.0,10358.0,-1.0,10358.3,10358.0,1000.3,-1.0
6680.77654534,14897.8437468,4765.22222837,27153.7311576,8008.35106255,14521.4550898,16989.6102919,9471.25752177,275.278299287,19093.8767271,2500.16811302,15824.9372614,15028.0,-1.0,-1.0,22529.9,22530.0,750.91,22530.0
20724.1545311,28764.8397854,28216.9221288,6995.70907251,17126.7385198,14085.749007,18445.9653084,21427.3750801,326.822914608,14591.3696603,2254.10323472,8341.54852776,-1.0,35573.0,-1.0,35572.8,35573.0,1475.8,-1.0
21771.4413436,8210.76127827,20403.7464525,21057.7436697,6550.87793889,6470.01821231,18569.2694934,28147.3303454,292.56097738,15216.6235027,1808.93470734,4691.54422279,-1.0,-1.0,-1.0,19453.4,-1.0,1809.0,-1.0
8616.55601062,18398.9966571,3586.16388064,26100.0012771,5253.61772105,12727.9416931,7096.5702135,3024.16006099,171.85345708,19762.7386094,2306.68182851,27229.0420222,-1.0,12350.0,-1.0,12350.2,12350.0,834.94,-1.0
23989.3900641,942.436271409,41.5854176555,23058.1747689,10760.4068733,16129.2913798,1166.74969303,9888.84507213,298.579449353,16986.4940036,2230.31176829,25455.7034553,-1.0,11927.0,-1.0,11927.2,11927.0,868.5,-1.0
24271.367431,1546.53266479,28712.1030662,28728.3902608,20146.3187456,22476.9528555,3461.0295811,4085.88930639,347.001971789,15195.2548239,2538.26410849,23983.9795589,-1.0,23607.0,-1.0,23607.4,23607.0,1005.7,-1.0
25123.9399102,2598.79277568,12560.4673491,2723.37486752,22824.8410262,8281.08979427,27096.0066746,24114.7092388,24.8829490715,15645.3126316,2219.1244565,769.040749282,-1.0,-1.0,-1.0,33330.9,-1.0,2219.1,-1.0
6489.76035031,12969.0471042,25424.3956582,24054.3291864,27497.9850766,9551.7384244,28706.6855468,17114.1284946,95.7745167288,15908.0406909,2089.89680152,4375.45914399,-1.0,-1.0,-1.0,43186.2,-1.0,2089.9,-1.0
16666.757609,4778.55950223,28139.2831082,19667.1500562,3203.72146875,7469.02287369,23518.8038734,13179.8975523,224.647329301,20508.5356665,1843.20853507,25065.9148872,-1.0,-1.0,-1.0,10672.8,10673.0,1010.5,10673.0
25018.6301405,6456.64887622,7913.19109201,2641.19341981,11444.7487771,13079.5627029,3056.30985097,26898.706339,328.825734572,20824.4533038,1815.81613008,9994.05361315,-1.0,14501.0,-1.0,14501.1,14501.0,1004.9,-1.0
3859.82471751,18008.7513209,2862.64984168,21588.7623763,13292.5358903,13189.4637671,22917.9005025,7500.7808358,259.543163802,15284.4328625,2457.82432652,12890.9609315,33684.0,-1.0,-1.0,33684.4,33684.0,1520.9,33684.0
14131.68714,6541.86628594,6053.97785318,27749.1116065,7961.54998259,16227.6407826,28238.8781766,3842.91112148,20.2447545315,16642.3464808,2321.62831499,26858.2588512,20171.0,-1.0,-1.0,24189.3,24189.0,750.92,24189.0
20680.0173514,26570.1808004,21979.8665048,17939.5467751,15191.7129922,21147.990888,27046.495143,12387.666487,291.706470313,19023.1984954,1852.416754,8386.18917045,-1.0,-1.0,-1.0,34177.6,-1.0,1852.4,-1.0
5747.87832273,7939.25988193,5005.97890671,21218.7161609,4720.72648853,8761.88596215,7392.7930089,4669.67044601,342.03714438,19983.462953,2265.71089061,14839.6561627,11009.0,12114.0,-1.0,12113.6,12114.0,752.64,-1.0
13162.9590675,14225.8266804,20120.7197517,14654.3733115,23081.2459144,21547.346453,11828.9584799,21891.6979495,107.275816663,15457.0963326,1929.66349484,24064.5063318,-1.0,34910.0,-1.0,34910.2,34910.0,989.82,-1.0
22392.251777,13973.6214884,15954.5660461,8847.73157486,19326.9954204,9524.47024997,1927.22400011,26208.5292148,329.613057941,20626.5836761,2081.80434612,18538.4234994,-1.0,21254.0,-1.0,21254.3,21254.0,1009.1,-1.0
9259.16625032,18066.755177,4221.82256754,11046.6818765,21855.0595408,13993.9475304,10930.4972987,8850.06418988,7.8592701003,14635.8419483,1931.32348515,24632.5687788,30791.0,32786.0,-1.0,32785.6,32786.0,750.75,-1.0
11076.5859623,6179.41996312,1254.68153376,4266.89561757,5329.94256117,2602.41235706,10641.8789196,27281.3911133,117.629333865,15109.7250979,2202.42015294,11197.3248466,-1.0,-1.0,-1.0,7932.42,7932.4,902.23,7932.4
12456.1106725,1635.1401341,12517.6043429,264.68139494,1017.12339167,3017.00102352,2619.89350507,4588.32359194,49.0484939253,19178.5962381,1997.20024228,18299.5419724,-1.0,3637.0,-1.0,3637.06,3637.0,996.85,-1.0
11123.4550946,18392.8489492,25082.5410414,12161.4990015,6835.43898886,7497.66460164,324.071716049,10845.9157732,26.5712859178,18529.0939603,2415.32948883,1076.15707896,-1.0,7159.5,-1.0,7159.56,7159.5,1012.4,-1.0
16422.3969895,8770.24407684,8729.55055519,17756.6678726,7071.27114917,1879.65159781,20018.4573622,28188.6172241,264.932788063,17043.6847853,2318.35170374,11470.1140579,-1.0,-1.0,-1.0,8950.99,8951.0,996.44,8950.9
28348.703294,27174.546616,12950.3619167,2108.73114506,21939.855136,11527.8736082,8989.50967664,5069.23602974,30.4901002273,20422.2123455,2505.3688905,5096.88501808,-1.0,30929.0,-1.0,30929.4,30929.0,1018.4,-1.0
20695.7388707,13371.8445899,12651.7443,19912.8640399,18284.7523962,5220.87425988,11945.4473587,1430.62021188,58.7728076916,17494.8959903,2333.66216602,5735.66090071,-1.0,-1.0,-1.0,23505.7,23506.0,995.56,23506.0
9941.99649861,7381.96077467,18472.7432458,3390.45967772,6665.19435301,16810.1614957,385.431129525,18063.6662754,297.778918174,18156.336661,2175.00229013,26442.3120692,-1.0,7050.6,-1.0,7050.67,7050.7,1014.9,-1.0
16677.7328937,21909.4624853,28229.1477752,12290.4980892,10962.8592263,13884.9582304,8374.49062435,3789.17133266,310.093549157,19727.6487645,1943.30324364,14946.2318513,-1.0,19337.0,-1.0,19337.4,19337.0,1003.1,-1.0
28103.9318202,6931.22432667,8244.65411781,27191.4509453,7915.74124016,24415.9529339,3477.02446832,767.570750317,150.276954246,20835.9923633,2447.99352374,3796.18509115,-1.0,11393.0,-1.0,11392.8,11393.0,1013.8,-1.0
21891.0044103,16976.5482711,25592.8828154,28491.1865106,21973.5399188,23205.7204826,22880.7657041,18497.3231162,232.945791891,18372.2843087,1861.40436419,1695.5943567,-1.0,-1.0,-1.0,40645.8,-1.0,1861.4,-1.0
9598.25645179,20920.0950461,25627.9313309,14534.6487324,16508.3927741,26511.3243457,26246.8979746,13140.9167902,175.240139476,16166.7485995,2093.29935846,26614.029492,-1.0,42755.0,-1.0,42755.3,42755.0,959.08,-1.0
15846.2659581,10593.0815812,25761.272511,24220.3659373,21605.8876781,5839.77924282,16041.1058598,9869.31415438,159.164584165,20306.7558935,2100.29225275,52.1213842855,-1.0,-1.0,-1.0,31527.4,31527.0,1970.4,31527.0
12602.9427297,20611.6106577,9895.70476092,869.671049196,18005.9173357,23784.2659837,22557.6300025,4114.95238178,37.2580540329,17077.4332749,2529.31882927,10649.9591541,-1.0,-1.0,-1.0,29977.8,29978.0,738.97,-1.0
23669.9322741,4886.87849751,22458.2224647,27606.7432056,4162.08642394,702.638151564,19265.1457904,9986.8417891,51.7460597793,18558.9687886,2421.81704796,5129.09446796,-1.0,-1.0,-1.0,4864.79,4864.8,998.2,4864.7
11378.9950824,2785.86155835,12823.602459,15500.8719528,19033.3360826,2622.65809113,19872.6748304,27396.2585589,61.5014436132,20615.7793609,2437.66589024,7440.6430682,-1.0,-1.0,-1.0,21656.1,21656.0,1009.3,21656.0
2966.87301121,5644.59032036,6965.99656334,24242.1314385,5561.29034497,24144.4993827,26447.9800365,15188.5449057,157.806679351,15623.4906966,2227.73401396,22835.4440704,-1.0,-1.0,-1.0,29795.9,-1.0,2227.7,-1.0
6557.47722476,28064.6990195,10481.4011508,5423.39845933,27192.0867972,26647.8553738,2377.92014916,8241.24656489,79.015055036,19144.2240067,2280.55447785,28089.449421,-1.0,29570.0,-1.0,29570.1,29570.0,1004.3,-1.0
18567.9716218,7964.81049195,15179.4751586,28345.2351128,4516.35624494,3403.57042517,24834.7047114,9152.27028185,90.1586382138,19106.4895725,2457.07748608,22651.0610916,-1.0,-1.0,-1.0,7920.0,7920.0,998.86,7919.9
8679.70446583,16439.1530756,20317.7286304,7530.20785377,3504.7858029,8165.80317734,8764.78209452,17922.2892539,169.943195522,17529.3192674,2264.45425565,5927.15343894,-1.0,12270.0,-1.0,12269.6,12270.0,1018.8,-1.0
20257.9287136,13964.1380503,24685.7189638,20749.9490083,13053.1909294,22454.8132364,17784.4537883,21613.3851793,313.150820365,15542.8574741,1803.95719867,23985.1148656,-1.0,30838.0,-1.0,30837.7,30838.0,904.51,-1.0
6610.03833566,1614.18327023,9085.32164813,5775.8833347,22678.4649497,27909.5538996,16818.4129973,253.287927947,233.550605824,17538.4523329,2273.2205047,14086.9429767,37019.0,-1.0,-1.0,37796.0,-1.0,2273.2,-1.0
19613.4293124,23112.9807652,8044.03425073,3065.91466277,9460.63516861,22610.6916422,14537.1469201,23054.7984616,182.662107574,19717.9093143,2233.89357356,3427.78773086,-1.0,-1.0,-1.0,20651.2,-1.0,2233.9,-1.0
10471.3324689,25809.0797276,20281.874665,5550.75506021,8044.0105914,22442.7833703,968.75948708,22691.1008467,29.0739834422,17500.3194121,2081.56143363,2623.89289489,-1.0,9012.8,-1.0,9012.81,9012.8,1004.0,-1.0
6882.45684859,17995.7096498,2021.22119184,27393.5263864,6546.92681357,21316.5403665,9848.6689108,23013.0046199,226.490635066,15561.8169055,2455.0757158,26114.7869476,-1.0,16396.0,-1.0,16395.6,16396.0,841.13,-1.0
13131.3743311,1823.20132896,18667.141934,3861.40058581,14287.9256152,26925.2334802,5111.18753802,18512.5913124,108.301634324,20519.2657023,1996.37590085,7453.33456568,-1.0,19399.0,-1.0,19399.2,19399.0,995.75,-1.0
20451.376552,5338.05820942,165.535494544,19396.2881905,5448.35790958,27004.977674,6311.96183937,22018.9123791,98.9614303647,19281.291549,2471.73407147,15063.9647617,-1.0,11760.0,-1.0,11760.4,11760.0,815.74,-1.0
17826.1956646,23130.7802023,4423.47706626,28206.1485194,5475.43008475,21162.0546575,9534.39374947,4271.19185873,251.251930694,16873.2919873,2281.9928135,9357.31563985,-1.0,15010.0,-1.0,15009.9,15010.0,780.94,-1.0
9289.88519077,10004.5027506,14976.2289984,7430.67604965,20022.4440665,20660.3513942,9327.48549931,17609.921667,121.525138094,21491.1210746,1909.49695027,26550.4397036,-1.0,29350.0,-1.0,29350.0,29350.0,1006.8,-1.0
2004.34925649,14605.8196379,12622.1824345,4226.60270961,19985.0253566,18572.2421367,4569.8281069,14385.1932097,286.342698043,14963.8864853,2326.4894198,24932.310209,-1.0,24555.0,-1.0,24554.9,24555.0,859.52,-1.0
11303.7073794,8776.12999853,22494.1891731,2737.65584405,25672.8446314,22861.0605804,9605.86125482,7509.37507312,88.0562907463,18547.5731067,1812.74799534,7429.17159223,-1.0,35279.0,-1.0,35278.8,35279.0,1018.4,-1.0
6300.61234339,2093.80426417,28132.6824521,19177.8027808,11225.5923663,16712.7252874,22011.9805312,2997.79702817,177.420542333,17119.5913695,2326.13220912,13113.5902051,-1.0,-1.0,-1.0,27938.4,27938.0,1399.8,27938.0
26598.7794737,21269.8572371,1709.27196371,18163.8023587,8723.46665178,26548.6413517,14532.1116334,14533.0047548,12.2748715446,15205.8989151,1951.69659154,1250.56160394,-1.0,-1.0,-1.0,22313.1,-1.0,1951.7,-1.0
13532.339193,3835.66546173,14930.0184346,16783.334602,3735.13701809,24285.755466,5295.23292817,6547.2860826,157.045239347,18433.7231227,2172.40562571,17564.839532,-1.0,9030.4,-1.0,9030.42,9030.4,999.1,-1.0
4762.35515744,19609.8925327,25958.4435072,8378.53686051,10469.7675035,28401.2738821,15112.2866506,645.135185438,59.5583131322,19155.5885854,1880.42442163,21978.0555471,-1.0,25582.0,-1.0,25582.1,25582.0,996.17,-1.0
24457.5916546,9619.40191216,3230.85144318,28402.5611695,18366.4891469,9711.07912614,5102.3899262,1595.54076488,18.0584816776,19586.4645411,1985.47464518,10150.3216555,-1.0,23469.0,-1.0,23468.9,23469.0,869.32,-1.0
22572.3472607,7455.59713227,10540.4026368,17166.6564172,1122.55208102,28545.4794379,27713.453392,26794.5317248,284.501907343,15114.3371707,2413.43156503,12493.7316858,-1.0,28836.0,-1.0,28836.1,28836.0,828.58,-1.0
12916.7123465,13221.7364032,3414.28733457,22347.1229623,12281.9616083,16507.8298374,20472.0385459,19120.048041,8.9383310143,17798.3519587,2161.14217673,8711.48673674,-1.0,32754.0,-1.0,32754.0,32754.0,829.94,-1.0
8020.31102907,10134.0111481,20187.7236202,16048.6651199,23631.2090665,9960.44234526,16870.6092876,6523.50139087,280.656402339,17921.2116892,2231.87180186,11486.1894639,-1.0,-1.0,-1.0,33591.7,33592.0,1017.0,33592.0
20988.5959649,16763.2590085,18955.9922868,932.752083597,491.822534624,442.844971049,2520.56598247,17535.7596444,71.338882837,20168.8269214,2316.58376902,23633.7014245,-1.0,-1.0,-1.0,934.703,934.69,1001.2,934.67
19961.9659674,3499.03270754,6721.60350699,2038.62033535,22514.9242126,4767.25736244,1848.39313593,26884.5991072,107.052776827,18019.9291783,2532.91174073,6082.12654982,-1.0,24363.0,-1.0,24363.4,24363.0,1008.1,-1.0
16574.0737692,28513.8045802,11190.3147631,11843.4125208,21385.3882496,10557.6739195,37.365932176,10395.65789,182.093061786,20372.3966214,1917.77756235,9929.05246713,-1.0,21423.0,-1.0,21422.8,21423.0,994.58,-1.0
11083.6059575,22616.590555,10970.4156576,16591.8311916,21459.3455461,19293.813371,16197.1169515,20611.5875417,167.634530489,17860.8144879,2089.12604896,25422.3758252,33238.0,37656.0,-1.0,37656.5,37656.0,749.86,-1.0
1104.14480581,25331.3121724,5164.13346246,19438.5390745,19708.5915808,24457.3884049,6383.93157239,18238.0764933,139.893308458,14903.3989334,2121.70431548,10153.4710231,-1.0,26093.0,-1.0,26092.6,26093.0,895.77,-1.0
11172.2215568,8479.85811386,1359.80687084,18560.7263454,2905.85169623,18190.5492788,7206.08067189,18134.4769128,94.5384006969,20642.4235074,2058.04708103,5062.96379865,-1.0,10112.0,-1.0,10112.0,10112.0,783.63,-1.0
10868.2122656,7046.3751442,22388.4081131,8862.61511943,20189.0790298,3051.48165079,22715.2407717,15916.4853182,263.877951058,16412.2920504,2578.2069324,27116.112838,-1.0,-1.0,-1.0,23240.6,23241.0,1003.1,23241.0
1511.69149122,7414.73908216,703.379037217,15272.8975631,5752.34800211,5817.30795505,7746.12451549,12674.312035,292.137626834,19458.561759,2409.77640269,25253.7372854,7853.5,-1.0,-1.0,11569.7,11570.0,752.44,11570.0
8757.56947069,13128.8076942,16712.7185509,8138.23309704,25402.0827196,1935.93295567,24454.1015223,11774.8453442,213.429678136,19839.373485,2320.00869616,12821.5555864,-1.0,-1.0,-1.0,27338.1,27338.0,1007.0,27338.0
5071.11206334,1297.69450466,9259.06588986,20804.8554863,6244.1725075,20148.8953659,2923.61222097,10739.4857947,18.3418636321,20941.6670831,1846.85069873,17191.8593922,-1.0,9167.8,-1.0,9167.83,9167.8,1003.5,-1.0
12395.6383927,13679.7637965,17855.4637274,16090.1532697,25827.660659,11416.568193,12242.1074136,15241.3969422,298.226400913,20868.2341005,2586.27258623,20563.1395628,-1.0,-1.0,-1.0,37244.3,37244.0,994.31,37244.0
13374.9801559,2748.28099577,10030.908103,13008.9587915,22795.905065,24117.1688387,6081.03251028,5771.40979916,107.429458867,18334.5186985,2285.26024857,7890.4592655,-1.0,28877.0,-1.0,28877.0,28877.0,990.56,-1.0
14734.3992975,10274.8866465,28024.3503306,19441.3889583,27099.4309222,17217.6632807,8968.46699753,25157.6821637,342.464548396,20128.2161838,1812.08921873,19937.3370657,-1.0,36068.0,-1.0,36068.0,36068.0,1010.8,-1.0
